key	lang	from-state	applied
bld.sk.masc	gd	absent	yes
bld.sk.masc	tt	absent	yes
bld.sk.masc	uk	absent	yes
bld.sk.masc	cs	absent	yes
bld.sk.masc	zh	absent	yes
bld.sk.masc	ko	absent	yes
bld.sk.masc	ar	absent	yes
bld.sk.masc	nl-be	absent	yes
bld.sk.masc	es	absent	yes
bld.sk.masc	nl	absent	yes
bld.sk.masc	de	absent	yes
bld.sk.masc	fr	absent	yes
bld.sk.masc	he	absent	yes
bld.sk.masc	hi	absent	yes
bld.sk.masc	bn	absent	yes
bld.sk.masc	fa	absent	yes
bld.sk.masc	ur	absent	yes
bld.sk.masc	ja	absent	yes
bld.sk.masc	da	absent	yes
bld.sk.masc	nb	absent	yes
bld.sk.masc	sv	absent	yes
bld.sk.masc	fi	absent	yes
bld.sk.masc	tr	absent	yes
bld.sk.masc	hu	absent	yes
bld.sk.masc	sa	absent	yes
bld.sk.fem	en	absent	yes
bld.sk.fem	ru	absent	yes
bld.sk.fem	lv	absent	yes
bld.sk.fem	th	absent	yes
bld.sk.fem	gd	absent	yes
bld.sk.fem	tt	absent	yes
bld.sk.fem	uk	absent	yes
bld.sk.fem	cs	absent	yes
bld.sk.fem	zh	absent	yes
bld.sk.fem	ko	absent	yes
bld.sk.fem	ar	absent	yes
bld.sk.fem	nl-be	absent	yes
bld.sk.fem	es	absent	yes
bld.sk.fem	nl	absent	yes
bld.sk.fem	de	absent	yes
bld.sk.fem	fr	absent	yes
bld.sk.fem	he	absent	yes
bld.sk.fem	hi	absent	yes
bld.sk.fem	bn	absent	yes
bld.sk.fem	fa	absent	yes
bld.sk.fem	ur	absent	yes
bld.sk.fem	ja	absent	yes
bld.sk.fem	da	absent	yes
bld.sk.fem	nb	absent	yes
bld.sk.fem	sv	absent	yes
bld.sk.fem	fi	absent	yes
bld.sk.fem	tr	absent	yes
bld.sk.fem	hu	absent	yes
bld.sk.fem	sa	absent	yes
bld.sk.decl.law	en	absent	yes
bld.sk.decl.law	ru	absent	yes
bld.sk.decl.law	lv	absent	yes
bld.sk.decl.law	th	absent	yes
bld.sk.decl.law	gd	absent	yes
bld.sk.decl.law	tt	absent	yes
bld.sk.decl.law	uk	absent	yes
bld.sk.decl.law	cs	absent	yes
bld.sk.decl.law	zh	absent	yes
bld.sk.decl.law	ko	absent	yes
bld.sk.decl.law	ar	absent	yes
bld.sk.decl.law	nl-be	absent	yes
bld.sk.decl.law	es	absent	yes
bld.sk.decl.law	nl	absent	yes
bld.sk.decl.law	de	absent	yes
bld.sk.decl.law	fr	absent	yes
bld.sk.decl.law	he	absent	yes
bld.sk.decl.law	hi	absent	yes
bld.sk.decl.law	bn	absent	yes
bld.sk.decl.law	fa	absent	yes
bld.sk.decl.law	ur	absent	yes
bld.sk.decl.law	ja	absent	yes
bld.sk.decl.law	da	absent	yes
bld.sk.decl.law	nb	absent	yes
bld.sk.decl.law	sv	absent	yes
bld.sk.decl.law	fi	absent	yes
bld.sk.decl.law	tr	absent	yes
bld.sk.decl.law	hu	absent	yes
bld.sk.decl.law	sa	absent	yes
bld.sk.around	en	absent	yes
bld.sk.around	ru	absent	yes
bld.sk.around	lv	absent	yes
bld.sk.around	th	absent	yes
bld.sk.around	gd	absent	yes
bld.sk.around	tt	absent	yes
bld.sk.around	uk	absent	yes
bld.sk.around	cs	absent	yes
bld.sk.around	zh	absent	yes
bld.sk.around	ko	absent	yes
bld.sk.around	ar	absent	yes
bld.sk.around	nl-be	absent	yes
bld.sk.around	es	absent	yes
bld.sk.around	nl	absent	yes
bld.sk.around	de	absent	yes
bld.sk.around	fr	absent	yes
bld.sk.around	he	absent	yes
bld.sk.around	hi	absent	yes
bld.sk.around	bn	absent	yes
bld.sk.around	fa	absent	yes
bld.sk.around	ur	absent	yes
bld.sk.around	ja	absent	yes
bld.sk.around	da	absent	yes
bld.sk.around	nb	absent	yes
bld.sk.around	sv	absent	yes
bld.sk.around	fi	absent	yes
bld.sk.around	tr	absent	yes
bld.sk.around	hu	absent	yes
bld.sk.around	sa	absent	yes
bld.sk.source	en	absent	yes
bld.sk.source	ru	absent	yes
bld.sk.source	lv	absent	yes
bld.sk.source	th	absent	yes
bld.sk.source	gd	absent	yes
bld.sk.source	tt	absent	yes
bld.sk.source	uk	absent	yes
bld.sk.source	cs	absent	yes
bld.sk.source	zh	absent	yes
bld.sk.source	ko	absent	yes
bld.sk.source	ar	absent	yes
bld.sk.source	nl-be	absent	yes
bld.sk.source	es	absent	yes
bld.sk.source	nl	absent	yes
bld.sk.source	de	absent	yes
bld.sk.source	fr	absent	yes
bld.sk.source	he	absent	yes
bld.sk.source	hi	absent	yes
bld.sk.source	bn	absent	yes
bld.sk.source	fa	absent	yes
bld.sk.source	ur	absent	yes
bld.sk.source	ja	absent	yes
bld.sk.source	da	absent	yes
bld.sk.source	nb	absent	yes
bld.sk.source	sv	absent	yes
bld.sk.source	fi	absent	yes
bld.sk.source	tr	absent	yes
bld.sk.source	hu	absent	yes
bld.sk.source	sa	absent	yes
bld.ws.banner	en	absent	yes
bld.ws.banner	ru	absent	yes
bld.ws.banner	lv	absent	yes
bld.ws.banner	th	absent	yes
bld.ws.banner	gd	absent	yes
bld.ws.banner	tt	absent	yes
bld.ws.banner	uk	absent	yes
bld.ws.banner	cs	absent	yes
bld.ws.banner	zh	absent	yes
bld.ws.banner	ko	absent	yes
bld.ws.banner	ar	absent	yes
bld.ws.banner	nl-be	absent	yes
bld.ws.banner	es	absent	yes
bld.ws.banner	nl	absent	yes
bld.ws.banner	de	absent	yes
bld.ws.banner	fr	absent	yes
bld.ws.banner	he	absent	yes
bld.ws.banner	hi	absent	yes
bld.ws.banner	bn	absent	yes
bld.ws.banner	fa	absent	yes
bld.ws.banner	ur	absent	yes
bld.ws.banner	ja	absent	yes
bld.ws.banner	da	absent	yes
bld.ws.banner	nb	absent	yes
bld.ws.banner	sv	absent	yes
bld.ws.banner	fi	absent	yes
bld.ws.banner	tr	absent	yes
bld.ws.banner	hu	absent	yes
bld.ws.banner	sa	absent	yes
bld.ws.create	en	absent	yes
bld.ws.create	ru	absent	yes
bld.ws.create	lv	absent	yes
bld.ws.create	th	absent	yes
bld.ws.create	gd	absent	yes
bld.ws.create	tt	absent	yes
bld.ws.create	uk	absent	yes
bld.ws.create	cs	absent	yes
bld.ws.create	zh	absent	yes
bld.ws.create	ko	absent	yes
bld.ws.create	ar	absent	yes
bld.ws.create	nl-be	absent	yes
bld.ws.create	es	absent	yes
bld.ws.create	nl	absent	yes
bld.ws.create	de	absent	yes
bld.ws.create	fr	absent	yes
bld.ws.create	he	absent	yes
bld.ws.create	hi	absent	yes
bld.ws.create	bn	absent	yes
bld.ws.create	fa	absent	yes
bld.ws.create	ur	absent	yes
bld.ws.create	ja	absent	yes
bld.ws.create	da	absent	yes
bld.ws.create	nb	absent	yes
bld.ws.create	sv	absent	yes
bld.ws.create	fi	absent	yes
bld.ws.create	tr	absent	yes
bld.ws.create	hu	absent	yes
bld.ws.create	sa	absent	yes
bld.ws.create.d	en	absent	yes
bld.ws.create.d	ru	absent	yes
bld.ws.create.d	lv	absent	yes
bld.ws.create.d	th	absent	yes
bld.ws.create.d	gd	absent	yes
bld.ws.create.d	tt	absent	yes
bld.ws.create.d	uk	absent	yes
bld.ws.create.d	cs	absent	yes
bld.ws.create.d	zh	absent	yes
bld.ws.create.d	ko	absent	yes
bld.ws.create.d	ar	absent	yes
bld.ws.create.d	nl-be	absent	yes
bld.ws.create.d	es	absent	yes
bld.ws.create.d	nl	absent	yes
bld.ws.create.d	de	absent	yes
bld.ws.create.d	fr	absent	yes
bld.ws.create.d	he	absent	yes
bld.ws.create.d	hi	absent	yes
bld.ws.create.d	bn	absent	yes
bld.ws.create.d	fa	absent	yes
bld.ws.create.d	ur	absent	yes
bld.ws.create.d	ja	absent	yes
bld.ws.create.d	da	absent	yes
bld.ws.create.d	nb	absent	yes
bld.ws.create.d	sv	absent	yes
bld.ws.create.d	fi	absent	yes
bld.ws.create.d	tr	absent	yes
bld.ws.create.d	hu	absent	yes
bld.ws.create.d	sa	absent	yes
bld.ws.merge	en	absent	yes
bld.ws.merge	ru	absent	yes
bld.ws.merge	lv	absent	yes
bld.ws.merge	th	absent	yes
bld.ws.merge	gd	absent	yes
bld.ws.merge	tt	absent	yes
bld.ws.merge	uk	absent	yes
bld.ws.merge	cs	absent	yes
bld.ws.merge	zh	absent	yes
bld.ws.merge	ko	absent	yes
bld.ws.merge	ar	absent	yes
bld.ws.merge	nl-be	absent	yes
bld.ws.merge	es	absent	yes
bld.ws.merge	nl	absent	yes
bld.ws.merge	de	absent	yes
bld.ws.merge	fr	absent	yes
bld.ws.merge	he	absent	yes
bld.ws.merge	hi	absent	yes
bld.ws.merge	bn	absent	yes
bld.ws.merge	fa	absent	yes
bld.ws.merge	ur	absent	yes
bld.ws.merge	ja	absent	yes
bld.ws.merge	da	absent	yes
bld.ws.merge	nb	absent	yes
bld.ws.merge	sv	absent	yes
bld.ws.merge	fi	absent	yes
bld.ws.merge	tr	absent	yes
bld.ws.merge	hu	absent	yes
bld.ws.merge	sa	absent	yes
bld.ws.merge.d	en	absent	yes
bld.ws.merge.d	ru	absent	yes
bld.ws.merge.d	lv	absent	yes
bld.ws.merge.d	th	absent	yes
bld.ws.merge.d	gd	absent	yes
bld.ws.merge.d	tt	absent	yes
bld.ws.merge.d	uk	absent	yes
bld.ws.merge.d	cs	absent	yes
bld.ws.merge.d	zh	absent	yes
bld.ws.merge.d	ko	absent	yes
bld.ws.merge.d	ar	absent	yes
bld.ws.merge.d	nl-be	absent	yes
bld.ws.merge.d	es	absent	yes
bld.ws.merge.d	nl	absent	yes
bld.ws.merge.d	de	absent	yes
bld.ws.merge.d	fr	absent	yes
bld.ws.merge.d	he	absent	yes
bld.ws.merge.d	hi	absent	yes
bld.ws.merge.d	bn	absent	yes
bld.ws.merge.d	fa	absent	yes
bld.ws.merge.d	ur	absent	yes
bld.ws.merge.d	ja	absent	yes
bld.ws.merge.d	da	absent	yes
bld.ws.merge.d	nb	absent	yes
bld.ws.merge.d	sv	absent	yes
bld.ws.merge.d	fi	absent	yes
bld.ws.merge.d	tr	absent	yes
bld.ws.merge.d	hu	absent	yes
bld.ws.merge.d	sa	absent	yes
bld.ws.migrate	en	absent	yes
bld.ws.migrate	ru	absent	yes
bld.ws.migrate	lv	absent	yes
bld.ws.migrate	th	absent	yes
bld.ws.migrate	gd	absent	yes
bld.ws.migrate	tt	absent	yes
bld.ws.migrate	uk	absent	yes
bld.ws.migrate	cs	absent	yes
bld.ws.migrate	zh	absent	yes
bld.ws.migrate	ko	absent	yes
bld.ws.migrate	ar	absent	yes
bld.ws.migrate	nl-be	absent	yes
bld.ws.migrate	es	absent	yes
bld.ws.migrate	nl	absent	yes
bld.ws.migrate	de	absent	yes
bld.ws.migrate	fr	absent	yes
bld.ws.migrate	he	absent	yes
bld.ws.migrate	hi	absent	yes
bld.ws.migrate	bn	absent	yes
bld.ws.migrate	fa	absent	yes
bld.ws.migrate	ur	absent	yes
bld.ws.migrate	ja	absent	yes
bld.ws.migrate	da	absent	yes
bld.ws.migrate	nb	absent	yes
bld.ws.migrate	sv	absent	yes
bld.ws.migrate	fi	absent	yes
bld.ws.migrate	tr	absent	yes
bld.ws.migrate	hu	absent	yes
bld.ws.migrate	sa	absent	yes
bld.ws.migrate.d	en	absent	yes
bld.ws.migrate.d	ru	absent	yes
bld.ws.migrate.d	lv	absent	yes
bld.ws.migrate.d	th	absent	yes
bld.ws.migrate.d	gd	absent	yes
bld.ws.migrate.d	tt	absent	yes
bld.ws.migrate.d	uk	absent	yes
bld.ws.migrate.d	cs	absent	yes
bld.ws.migrate.d	zh	absent	yes
bld.ws.migrate.d	ko	absent	yes
bld.ws.migrate.d	ar	absent	yes
bld.ws.migrate.d	nl-be	absent	yes
bld.ws.migrate.d	es	absent	yes
bld.ws.migrate.d	nl	absent	yes
bld.ws.migrate.d	de	absent	yes
bld.ws.migrate.d	fr	absent	yes
bld.ws.migrate.d	he	absent	yes
bld.ws.migrate.d	hi	absent	yes
bld.ws.migrate.d	bn	absent	yes
bld.ws.migrate.d	fa	absent	yes
bld.ws.migrate.d	ur	absent	yes
bld.ws.migrate.d	ja	absent	yes
bld.ws.migrate.d	da	absent	yes
bld.ws.migrate.d	nb	absent	yes
bld.ws.migrate.d	sv	absent	yes
bld.ws.migrate.d	fi	absent	yes
bld.ws.migrate.d	tr	absent	yes
bld.ws.migrate.d	hu	absent	yes
bld.ws.migrate.d	sa	absent	yes
bld.ws.remove	en	absent	yes
bld.ws.remove	ru	absent	yes
bld.ws.remove	lv	absent	yes
bld.ws.remove	th	absent	yes
bld.ws.remove	gd	absent	yes
bld.ws.remove	tt	absent	yes
bld.ws.remove	uk	absent	yes
bld.ws.remove	cs	absent	yes
bld.ws.remove	zh	absent	yes
bld.ws.remove	ko	absent	yes
bld.ws.remove	ar	absent	yes
bld.ws.remove	nl-be	absent	yes
bld.ws.remove	es	absent	yes
bld.ws.remove	nl	absent	yes
bld.ws.remove	de	absent	yes
bld.ws.remove	fr	absent	yes
bld.ws.remove	he	absent	yes
bld.ws.remove	hi	absent	yes
bld.ws.remove	bn	absent	yes
bld.ws.remove	fa	absent	yes
bld.ws.remove	ur	absent	yes
bld.ws.remove	ja	absent	yes
bld.ws.remove	da	absent	yes
bld.ws.remove	nb	absent	yes
bld.ws.remove	sv	absent	yes
bld.ws.remove	fi	absent	yes
bld.ws.remove	tr	absent	yes
bld.ws.remove	hu	absent	yes
bld.ws.remove	sa	absent	yes
bld.ws.remove.d	en	absent	yes
bld.ws.remove.d	ru	absent	yes
bld.ws.remove.d	lv	absent	yes
bld.ws.remove.d	th	absent	yes
bld.ws.remove.d	gd	absent	yes
bld.ws.remove.d	tt	absent	yes
bld.ws.remove.d	uk	absent	yes
bld.ws.remove.d	cs	absent	yes
bld.ws.remove.d	zh	absent	yes
bld.ws.remove.d	ko	absent	yes
bld.ws.remove.d	ar	absent	yes
bld.ws.remove.d	nl-be	absent	yes
bld.ws.remove.d	es	absent	yes
bld.ws.remove.d	nl	absent	yes
bld.ws.remove.d	de	absent	yes
bld.ws.remove.d	fr	absent	yes
bld.ws.remove.d	he	absent	yes
bld.ws.remove.d	hi	absent	yes
bld.ws.remove.d	bn	absent	yes
bld.ws.remove.d	fa	absent	yes
bld.ws.remove.d	ur	absent	yes
bld.ws.remove.d	ja	absent	yes
bld.ws.remove.d	da	absent	yes
bld.ws.remove.d	nb	absent	yes
bld.ws.remove.d	sv	absent	yes
bld.ws.remove.d	fi	absent	yes
bld.ws.remove.d	tr	absent	yes
bld.ws.remove.d	hu	absent	yes
bld.ws.remove.d	sa	absent	yes
bld.foot.alpha	en	absent	yes
bld.foot.alpha	ru	absent	yes
bld.foot.alpha	lv	absent	yes
bld.foot.alpha	th	absent	yes
bld.foot.alpha	gd	absent	yes
bld.foot.alpha	tt	absent	yes
bld.foot.alpha	uk	absent	yes
bld.foot.alpha	cs	absent	yes
bld.foot.alpha	zh	absent	yes
bld.foot.alpha	ko	absent	yes
bld.foot.alpha	ar	absent	yes
bld.foot.alpha	nl-be	absent	yes
bld.foot.alpha	es	absent	yes
bld.foot.alpha	nl	absent	yes
bld.foot.alpha	de	absent	yes
bld.foot.alpha	fr	absent	yes
bld.foot.alpha	he	absent	yes
bld.foot.alpha	hi	absent	yes
bld.foot.alpha	bn	absent	yes
bld.foot.alpha	fa	absent	yes
bld.foot.alpha	ur	absent	yes
bld.foot.alpha	ja	absent	yes
bld.foot.alpha	da	absent	yes
bld.foot.alpha	nb	absent	yes
bld.foot.alpha	sv	absent	yes
bld.foot.alpha	fi	absent	yes
bld.foot.alpha	tr	absent	yes
bld.foot.alpha	hu	absent	yes
bld.foot.alpha	sa	absent	yes
bld.foot.dock	en	absent	yes
bld.foot.dock	ru	absent	yes
bld.foot.dock	lv	absent	yes
bld.foot.dock	th	absent	yes
bld.foot.dock	gd	absent	yes
bld.foot.dock	tt	absent	yes
bld.foot.dock	uk	absent	yes
bld.foot.dock	cs	absent	yes
bld.foot.dock	zh	absent	yes
bld.foot.dock	ko	absent	yes
bld.foot.dock	ar	absent	yes
bld.foot.dock	nl-be	absent	yes
bld.foot.dock	es	absent	yes
bld.foot.dock	nl	absent	yes
bld.foot.dock	de	absent	yes
bld.foot.dock	fr	absent	yes
bld.foot.dock	he	absent	yes
bld.foot.dock	hi	absent	yes
bld.foot.dock	bn	absent	yes
bld.foot.dock	fa	absent	yes
bld.foot.dock	ur	absent	yes
bld.foot.dock	ja	absent	yes
bld.foot.dock	da	absent	yes
bld.foot.dock	nb	absent	yes
bld.foot.dock	sv	absent	yes
bld.foot.dock	fi	absent	yes
bld.foot.dock	tr	absent	yes
bld.foot.dock	hu	absent	yes
bld.foot.dock	sa	absent	yes
uni.source	en	absent	yes
uni.source	ru	absent	yes
uni.source	lv	absent	yes
uni.source	th	absent	yes
uni.source	gd	absent	yes
uni.source	tt	absent	yes
uni.source	uk	absent	yes
uni.source	cs	absent	yes
uni.source	zh	absent	yes
uni.source	ko	absent	yes
uni.source	ar	absent	yes
uni.source	nl-be	absent	yes
uni.source	es	absent	yes
uni.source	nl	absent	yes
uni.source	de	absent	yes
uni.source	fr	absent	yes
uni.source	he	absent	yes
uni.source	hi	absent	yes
uni.source	bn	absent	yes
uni.source	fa	absent	yes
uni.source	ur	absent	yes
uni.source	ja	absent	yes
uni.source	da	absent	yes
uni.source	nb	absent	yes
uni.source	sv	absent	yes
uni.source	fi	absent	yes
uni.source	tr	absent	yes
uni.source	hu	absent	yes
uni.source	sa	absent	yes
uni.act.check	en	absent	yes
uni.act.check	ru	absent	yes
uni.act.check	lv	absent	yes
uni.act.check	th	absent	yes
uni.act.check	gd	absent	yes
uni.act.check	tt	absent	yes
uni.act.check	uk	absent	yes
uni.act.check	cs	absent	yes
uni.act.check	zh	absent	yes
uni.act.check	ko	absent	yes
uni.act.check	ar	absent	yes
uni.act.check	nl-be	absent	yes
uni.act.check	es	absent	yes
uni.act.check	nl	absent	yes
uni.act.check	de	absent	yes
uni.act.check	fr	absent	yes
uni.act.check	he	absent	yes
uni.act.check	hi	absent	yes
uni.act.check	bn	absent	yes
uni.act.check	fa	absent	yes
uni.act.check	ur	absent	yes
uni.act.check	ja	absent	yes
uni.act.check	da	absent	yes
uni.act.check	nb	absent	yes
uni.act.check	sv	absent	yes
uni.act.check	fi	absent	yes
uni.act.check	tr	absent	yes
uni.act.check	hu	absent	yes
uni.act.check	sa	absent	yes
uni.act.answer	en	absent	yes
uni.act.answer	ru	absent	yes
uni.act.answer	lv	absent	yes
uni.act.answer	th	absent	yes
uni.act.answer	gd	absent	yes
uni.act.answer	tt	absent	yes
uni.act.answer	uk	absent	yes
uni.act.answer	cs	absent	yes
uni.act.answer	zh	absent	yes
uni.act.answer	ko	absent	yes
uni.act.answer	ar	absent	yes
uni.act.answer	nl-be	absent	yes
uni.act.answer	es	absent	yes
uni.act.answer	nl	absent	yes
uni.act.answer	de	absent	yes
uni.act.answer	fr	absent	yes
uni.act.answer	he	absent	yes
uni.act.answer	hi	absent	yes
uni.act.answer	bn	absent	yes
uni.act.answer	fa	absent	yes
uni.act.answer	ur	absent	yes
uni.act.answer	ja	absent	yes
uni.act.answer	da	absent	yes
uni.act.answer	nb	absent	yes
uni.act.answer	sv	absent	yes
uni.act.answer	fi	absent	yes
uni.act.answer	tr	absent	yes
uni.act.answer	hu	absent	yes
uni.act.answer	sa	absent	yes
uni.act.scale	en	absent	yes
uni.act.scale	ru	absent	yes
uni.act.scale	lv	absent	yes
uni.act.scale	th	absent	yes
uni.act.scale	gd	absent	yes
uni.act.scale	tt	absent	yes
uni.act.scale	uk	absent	yes
uni.act.scale	cs	absent	yes
uni.act.scale	zh	absent	yes
uni.act.scale	ko	absent	yes
uni.act.scale	ar	absent	yes
uni.act.scale	nl-be	absent	yes
uni.act.scale	es	absent	yes
uni.act.scale	nl	absent	yes
uni.act.scale	de	absent	yes
uni.act.scale	fr	absent	yes
uni.act.scale	he	absent	yes
uni.act.scale	hi	absent	yes
uni.act.scale	bn	absent	yes
uni.act.scale	fa	absent	yes
uni.act.scale	ur	absent	yes
uni.act.scale	ja	absent	yes
uni.act.scale	da	absent	yes
uni.act.scale	nb	absent	yes
uni.act.scale	sv	absent	yes
uni.act.scale	fi	absent	yes
uni.act.scale	tr	absent	yes
uni.act.scale	hu	absent	yes
uni.act.scale	sa	absent	yes
uni.act.palette	en	absent	yes
uni.act.palette	ru	absent	yes
uni.act.palette	lv	absent	yes
uni.act.palette	th	absent	yes
uni.act.palette	gd	absent	yes
uni.act.palette	tt	absent	yes
uni.act.palette	uk	absent	yes
uni.act.palette	cs	absent	yes
uni.act.palette	zh	absent	yes
uni.act.palette	ko	absent	yes
uni.act.palette	ar	absent	yes
uni.act.palette	nl-be	absent	yes
uni.act.palette	es	absent	yes
uni.act.palette	nl	absent	yes
uni.act.palette	de	absent	yes
uni.act.palette	fr	absent	yes
uni.act.palette	he	absent	yes
uni.act.palette	hi	absent	yes
uni.act.palette	bn	absent	yes
uni.act.palette	fa	absent	yes
uni.act.palette	ur	absent	yes
uni.act.palette	ja	absent	yes
uni.act.palette	da	absent	yes
uni.act.palette	nb	absent	yes
uni.act.palette	sv	absent	yes
uni.act.palette	fi	absent	yes
uni.act.palette	tr	absent	yes
uni.act.palette	hu	absent	yes
uni.act.palette	sa	absent	yes
uni.c1.name	en	absent	yes
uni.c1.name	ru	absent	yes
uni.c1.name	lv	absent	yes
uni.c1.name	th	absent	yes
uni.c1.name	gd	absent	yes
uni.c1.name	tt	absent	yes
uni.c1.name	uk	absent	yes
uni.c1.name	cs	absent	yes
uni.c1.name	zh	absent	yes
uni.c1.name	ko	absent	yes
uni.c1.name	ar	absent	yes
uni.c1.name	nl-be	absent	yes
uni.c1.name	es	absent	yes
uni.c1.name	nl	absent	yes
uni.c1.name	de	absent	yes
uni.c1.name	fr	absent	yes
uni.c1.name	he	absent	yes
uni.c1.name	hi	absent	yes
uni.c1.name	bn	absent	yes
uni.c1.name	fa	absent	yes
uni.c1.name	ur	absent	yes
uni.c1.name	ja	absent	yes
uni.c1.name	da	absent	yes
uni.c1.name	nb	absent	yes
uni.c1.name	sv	absent	yes
uni.c1.name	fi	absent	yes
uni.c1.name	tr	absent	yes
uni.c1.name	hu	absent	yes
uni.c1.name	sa	absent	yes
uni.c2.name	en	absent	yes
uni.c2.name	ru	absent	yes
uni.c2.name	lv	absent	yes
uni.c2.name	th	absent	yes
uni.c2.name	gd	absent	yes
uni.c2.name	tt	absent	yes
uni.c2.name	uk	absent	yes
uni.c2.name	cs	absent	yes
uni.c2.name	zh	absent	yes
uni.c2.name	ko	absent	yes
uni.c2.name	ar	absent	yes
uni.c2.name	nl-be	absent	yes
uni.c2.name	es	absent	yes
uni.c2.name	nl	absent	yes
uni.c2.name	de	absent	yes
uni.c2.name	fr	absent	yes
uni.c2.name	he	absent	yes
uni.c2.name	hi	absent	yes
uni.c2.name	bn	absent	yes
uni.c2.name	fa	absent	yes
uni.c2.name	ur	absent	yes
uni.c2.name	ja	absent	yes
uni.c2.name	da	absent	yes
uni.c2.name	nb	absent	yes
uni.c2.name	sv	absent	yes
uni.c2.name	fi	absent	yes
uni.c2.name	tr	absent	yes
uni.c2.name	hu	absent	yes
uni.c2.name	sa	absent	yes
uni.c3.name	en	absent	yes
uni.c3.name	ru	absent	yes
uni.c3.name	lv	absent	yes
uni.c3.name	th	absent	yes
uni.c3.name	gd	absent	yes
uni.c3.name	tt	absent	yes
uni.c3.name	uk	absent	yes
uni.c3.name	cs	absent	yes
uni.c3.name	zh	absent	yes
uni.c3.name	ko	absent	yes
uni.c3.name	ar	absent	yes
uni.c3.name	nl-be	absent	yes
uni.c3.name	es	absent	yes
uni.c3.name	nl	absent	yes
uni.c3.name	de	absent	yes
uni.c3.name	fr	absent	yes
uni.c3.name	he	absent	yes
uni.c3.name	hi	absent	yes
uni.c3.name	bn	absent	yes
uni.c3.name	fa	absent	yes
uni.c3.name	ur	absent	yes
uni.c3.name	ja	absent	yes
uni.c3.name	da	absent	yes
uni.c3.name	nb	absent	yes
uni.c3.name	sv	absent	yes
uni.c3.name	fi	absent	yes
uni.c3.name	tr	absent	yes
uni.c3.name	hu	absent	yes
uni.c3.name	sa	absent	yes
uni.c4.name	en	absent	yes
uni.c4.name	ru	absent	yes
uni.c4.name	lv	absent	yes
uni.c4.name	th	absent	yes
uni.c4.name	gd	absent	yes
uni.c4.name	tt	absent	yes
uni.c4.name	uk	absent	yes
uni.c4.name	cs	absent	yes
uni.c4.name	zh	absent	yes
uni.c4.name	ko	absent	yes
uni.c4.name	ar	absent	yes
uni.c4.name	nl-be	absent	yes
uni.c4.name	es	absent	yes
uni.c4.name	nl	absent	yes
uni.c4.name	de	absent	yes
uni.c4.name	fr	absent	yes
uni.c4.name	he	absent	yes
uni.c4.name	hi	absent	yes
uni.c4.name	bn	absent	yes
uni.c4.name	fa	absent	yes
uni.c4.name	ur	absent	yes
uni.c4.name	ja	absent	yes
uni.c4.name	da	absent	yes
uni.c4.name	nb	absent	yes
uni.c4.name	sv	absent	yes
uni.c4.name	fi	absent	yes
uni.c4.name	tr	absent	yes
uni.c4.name	hu	absent	yes
uni.c4.name	sa	absent	yes
uni.c5.name	en	absent	yes
uni.c5.name	ru	absent	yes
uni.c5.name	lv	absent	yes
uni.c5.name	th	absent	yes
uni.c5.name	gd	absent	yes
uni.c5.name	tt	absent	yes
uni.c5.name	uk	absent	yes
uni.c5.name	cs	absent	yes
uni.c5.name	zh	absent	yes
uni.c5.name	ko	absent	yes
uni.c5.name	ar	absent	yes
uni.c5.name	nl-be	absent	yes
uni.c5.name	es	absent	yes
uni.c5.name	nl	absent	yes
uni.c5.name	de	absent	yes
uni.c5.name	fr	absent	yes
uni.c5.name	he	absent	yes
uni.c5.name	hi	absent	yes
uni.c5.name	bn	absent	yes
uni.c5.name	fa	absent	yes
uni.c5.name	ur	absent	yes
uni.c5.name	ja	absent	yes
uni.c5.name	da	absent	yes
uni.c5.name	nb	absent	yes
uni.c5.name	sv	absent	yes
uni.c5.name	fi	absent	yes
uni.c5.name	tr	absent	yes
uni.c5.name	hu	absent	yes
uni.c5.name	sa	absent	yes
uni.c6.name	en	absent	yes
uni.c6.name	ru	absent	yes
uni.c6.name	lv	absent	yes
uni.c6.name	th	absent	yes
uni.c6.name	gd	absent	yes
uni.c6.name	tt	absent	yes
uni.c6.name	uk	absent	yes
uni.c6.name	cs	absent	yes
uni.c6.name	zh	absent	yes
uni.c6.name	ko	absent	yes
uni.c6.name	ar	absent	yes
uni.c6.name	nl-be	absent	yes
uni.c6.name	es	absent	yes
uni.c6.name	nl	absent	yes
uni.c6.name	de	absent	yes
uni.c6.name	fr	absent	yes
uni.c6.name	he	absent	yes
uni.c6.name	hi	absent	yes
uni.c6.name	bn	absent	yes
uni.c6.name	fa	absent	yes
uni.c6.name	ur	absent	yes
uni.c6.name	ja	absent	yes
uni.c6.name	da	absent	yes
uni.c6.name	nb	absent	yes
uni.c6.name	sv	absent	yes
uni.c6.name	fi	absent	yes
uni.c6.name	tr	absent	yes
uni.c6.name	hu	absent	yes
uni.c6.name	sa	absent	yes
uni.c7.name	en	absent	yes
uni.c7.name	ru	absent	yes
uni.c7.name	lv	absent	yes
uni.c7.name	th	absent	yes
uni.c7.name	gd	absent	yes
uni.c7.name	tt	absent	yes
uni.c7.name	uk	absent	yes
uni.c7.name	cs	absent	yes
uni.c7.name	zh	absent	yes
uni.c7.name	ko	absent	yes
uni.c7.name	ar	absent	yes
uni.c7.name	nl-be	absent	yes
uni.c7.name	es	absent	yes
uni.c7.name	nl	absent	yes
